text,label,priority,label_id,word_count,priority_id_fixed,priority_imputed,text_len
"The digital systems are technically there, but they don’t feel reliable enough for important academic work.",IT & Digital Services,Low,6,16,0,0,107
"A lot of these online systems feel badly maintained, and students are the ones who end up suffering for it.",IT & Digital Services,Low,6,20,0,0,107
"Even when the issue is not huge, the portal experience is frustrating enough to waste a lot of time.",IT & Digital Services,Low,6,19,0,0,100
"The overall digital experience feels messy, and too many things depend on systems that are not stable.",IT & Digital Services,Low,6,17,0,0,102
I really don’t understand why student portals and academic systems are still this poorly designed.,IT & Digital Services,Low,6,15,0,0,98
The whole process becomes stressful because even small digital issues take too long to get fixed.,IT & Digital Services,Low,6,16,0,0,97
A simple task on the portal often turns into a long back-and-forth because the system is not working properly.,IT & Digital Services,Low,6,19,0,0,110
"It feels like we are expected to rely heavily on digital services, but those same services are not dependable enough.",IT & Digital Services,Low,6,20,0,0,117
Public transport takes far too long. A trip that would take me a few minutes by car can easily take a couple of hours by bus or other public transport.,Transportation,High,13,30,2,0,151
"When I have to stop at multiple places, public transport becomes a huge burden because I have to carry everything with me the whole time. It is just not practical for heavy items like pet food, groceries, winter boots, or bulky coats.",Transportation,High,13,42,2,0,234
One of the worst parts of using public transport is being forced into very close contact with strangers. Starting the day packed into other people’s personal space is honestly exhausting.,Transportation,High,13,30,2,0,187
"Some bus drivers are unnecessarily rude and negative, especially toward passengers they think will not push back. That kind of attitude makes the whole journey stressful.",Transportation,High,13,26,2,0,170
"Bus drivers often act cheeky or difficult with polite passengers, younger people, or anyone they think they can get away with treating badly, but they suddenly behave differently with rough-looking passengers. That double standard is really frustrating.",Transportation,High,13,37,2,0,253
"School bus driving sounds completely unsustainable as a job because so many drivers are only part-time and get no benefits. For a role with that much responsibility, the support is just not there.",Transportation,High,13,33,2,0,196
"The split-shift schedule for school bus drivers is terrible. Drivers work a few hours early in the morning, sit around unpaid for hours in the middle of the day, and then come back again in the afternoon.",Transportation,High,13,37,2,0,204
"The pay may sound decent per hour, but when drivers only get around 25 hours a week, it is not enough to live on properly.",Transportation,High,13,25,2,0,122
"Driving in bad weather every single day, including snow, freezing rain, and strong winds, while being responsible for a full bus of children is an enormous physical and mental burden.",Transportation,High,13,30,2,0,183
"School bus drivers are expected to manage student fights, illness, vomiting, nosebleeds, and general chaos while still driving safely and finding somewhere to pull over. That is a lot to handle at once.",Transportation,High,13,33,2,0,202
"It is incredibly hard to drive a large bus safely when students are misbehaving, fighting, walking around, or creating disruptions behind you.",Transportation,High,13,22,2,0,142
"Bus drivers get blamed for everything. If they focus on the road, people say they are ignoring the children. If they react to student behavior, people say they are not paying enough attention to driving.",Transportation,High,13,35,2,0,203
Some parents refuse to take responsibility for their children’s behavior on the bus and act like everything is the driver’s problem.,Transportation,High,13,21,2,0,132
"Drivers are responsible for the safety of a busload of children, but they are not respected enough by the public, parents, or even sometimes their own administration.",Transportation,High,13,27,2,0,166
"The job is physically demanding enough that long-term drivers often end up with knee or hip problems, which says a lot about how hard the work really is.",Transportation,High,13,28,2,0,153
"It is emotionally draining for drivers when serious incidents happen to students, such as death, overdose, or medical emergencies, and they are still expected to keep going like normal.",Transportation,High,13,29,2,0,185
"A lot of bus drivers come across as if they hate their job, and that negativity affects passengers.",Transportation,Medium,13,18,1,0,99
"Even though bus driving is not an easy job, drivers should still be expected to deal with difficult passengers professionally, just like people in retail, hospitality, or other public-facing work.",Transportation,Medium,13,30,1,0,196
Public transport just is not practical for everyday life when you have errands to run and things to carry between places.,Transportation,Medium,13,21,1,0,121
It gets tiring having to carry your belongings around all day just because public transport does not give you any flexibility.,Transportation,Medium,13,21,1,0,126
Heavy winter clothing or large purchases become a nuisance on public transport because you have no place to put them.,Transportation,Medium,13,20,1,0,117
The time cost of public transport makes it feel like your whole day revolves around the trip instead of the actual thing you need to do.,Transportation,Medium,13,26,1,0,136
"School bus drivers often have to deal with children who constantly break rules just for attention, and that wears people down over time.",Transportation,Medium,13,23,1,0,136
"Some students on school buses behave in ways that are openly disruptive, but there is very little real support for the driver in handling it.",Transportation,Medium,13,25,1,0,141
There are too many situations where school staff or parents fail to back up the driver even when student behavior is clearly unacceptable.,Transportation,Medium,13,23,1,0,138
"Bus drivers are often expected to do a lot more than just drive. They end up acting like disciplinarians, referees, babysitters, and emergency responders all at once.",Transportation,Medium,13,27,1,0,166
"The general public often assumes bus driving is simple, but the actual work environment is much harder than most people realize.",Transportation,Medium,13,21,1,0,128
A lot of people with no experience still act like they know better than the driver and constantly criticize how the job is being done.,Transportation,Medium,13,25,1,0,134
"It is frustrating when passengers or parents think every delay or problem is automatically the driver’s fault, even when it is caused by traffic, trains, or things outside the driver’s control.",Transportation,Medium,13,31,1,0,193
"Trying to manage relationships, conflicts, and emotional issues among students on the bus can become surprisingly draining for drivers.",Transportation,Medium,13,19,1,0,135
"Some students deliberately test limits or break rules just to get attention, which makes the work much harder than it should be.",Transportation,Medium,13,22,1,0,128
"Some bus drivers just come across as moody or unpleasant, and that makes the ride feel more uncomfortable than it needs to be.",Transportation,Low,13,23,0,0,126
There is a clear attitude problem with certain drivers who seem to pick and choose who they will be polite to.,Transportation,Low,13,21,0,0,110
"Public transport can feel inconvenient compared to driving, especially when you are trying to get somewhere quickly.",Transportation,Low,13,17,0,0,116
It is annoying how limited public transport feels when you are trying to do more than one thing in a day.,Transportation,Low,13,21,0,0,105
Carrying shopping bags or personal items from stop to stop gets old very quickly.,Transportation,Low,13,14,0,0,81
Public transport often feels like it takes away basic comfort and convenience.,Transportation,Low,13,12,0,0,78
"Even when the trip itself is manageable, dealing with crowds and close contact with strangers can make it unpleasant.",Transportation,Low,13,19,0,0,117
School bus driving does not seem attractive as a career when the hours are broken up in such an awkward way.,Transportation,Low,13,21,0,0,108
A decent hourly wage does not mean much when the total weekly hours are so low.,Transportation,Low,13,16,0,0,79
The job can feel thankless because people notice every small mistake but rarely appreciate the work being done.,Transportation,Low,13,18,0,0,111
"Drivers often have to put up with more criticism than respect, and that can wear people out over time.",Transportation,Low,13,19,0,0,102
"If the positive moments with students were not there, it is easy to see why many drivers would leave the job.",Transportation,Low,13,21,0,0,109
"In many interior village areas, there are very few buses available, and sometimes there are no proper transport options at all except during peak hours.",Transportation,High,13,25,2,0,152
"Private bus operators avoid running buses on less crowded routes, which makes it very difficult for people living in remote areas to travel.",Transportation,High,13,23,2,0,140
"In some states, public transport services are not reliable, and people cannot depend on buses to travel regularly.",Transportation,High,13,18,2,0,114
"Outside busy hours, it becomes very hard to find buses, especially in rural or less populated routes.",Transportation,High,13,17,2,0,101
"Public transport availability depends too much on profit, so routes that are not busy are often ignored.",Transportation,High,13,17,2,0,104
"In certain places, only government buses operate in rural areas, and the number of buses is not enough for the people living there.",Transportation,High,13,23,2,0,131
"Transport facilities are not equal in all states, and some areas have much poorer bus services compared to others.",Transportation,High,13,19,2,0,114
"Sometimes complaints about drivers or transport services do not seem to lead to visible action, so passengers feel like nothing changes.",Transportation,High,13,21,2,0,136
Passengers often feel frustrated because they don’t know whether their complaint about a driver or service was actually taken seriously.,Transportation,High,13,20,2,0,136
"Bus services are not frequent in some routes, so people have to wait a long time to get transport.",Transportation,Medium,13,19,1,0,98
"Transport services are usually better only during office hours or festivals, but during normal times buses are very limited.",Transportation,Medium,13,19,1,0,124
"In some regions, the transport system is not as well organized as in other states, which makes travel inconvenient.",Transportation,Medium,13,19,1,0,115
People living in smaller towns or villages often have fewer transport options compared to those living in cities.,Transportation,Medium,13,18,1,0,113
Sometimes passengers feel that transport problems are not solved quickly enough even after complaints are given.,Transportation,Medium,13,16,1,0,112
It feels like transport authorities only focus on busy routes and ignore less crowded areas.,Transportation,Medium,13,15,1,0,92
"When bus services are limited, people are forced to depend on autos or taxis, which can be expensive.",Transportation,Medium,13,18,1,0,101
There are situations where passengers feel their complaints are not properly understood or investigated.,Transportation,Medium,13,14,1,0,104
Some people think transport issues continue because authorities assume passengers are exaggerating complaints.,Transportation,Medium,13,13,1,0,110
"Passengers often do not get feedback after making a complaint, which makes them feel ignored.",Transportation,Medium,13,15,1,0,93
Bus services are not always available at the time people need them.,Transportation,Low,13,12,0,0,67
"In some areas, transport is less convenient compared to places with better connectivity.",Transportation,Low,13,13,0,0,88
Travel becomes difficult when buses are not scheduled frequently.,Transportation,Low,13,9,0,0,65
Sometimes passengers feel transport planning could be better.,Transportation,Low,13,8,0,0,61
People in rural areas feel transport facilities could be improved.,Transportation,Low,13,10,0,0,66
"Not all routes have the same level of service, which makes travel uneven.",Transportation,Low,13,13,0,0,73
Passengers feel transport systems work well in cities but not as well in smaller areas.,Transportation,Low,13,15,0,0,87
Sometimes people feel they have to plan too much in advance just to avoid transport problems.,Transportation,Low,13,16,0,0,93
"There are times when transport works fine, but small issues still make travel inconvenient.",Transportation,Low,13,14,0,0,91
Some passengers feel the system could improve even though it works most of the time.,Transportation,Low,13,15,0,0,84
"It’s honestly so frustrating when people keep talking about public transport without ever actually using it. Most of the time they don’t even know how the system works, but they still act like they know exactly why it’s bad.",Transportation,High,13,39,2,0,224
"One major problem is that a lot of transit systems are really hard for first-time users to figure out. If someone has never used the bus or train before, the routes, ticket system, maps, and station layout can feel really confusing.",Transportation,High,13,41,2,0,232
"In some places, the bus stop maps are so badly designed that you still can’t clearly tell where the bus is actually going. That makes it stressful, especially if you’re already unfamiliar with the route.",Transportation,High,13,35,2,0,203
"What really gets overlooked is the full door-to-door travel time. Even if the train itself is fast, the whole trip becomes slow because of all the stops, waiting time, transfers, and the walking you have to do before and after.",Transportation,High,13,40,2,0,227
"Long gaps between buses or trains make the whole system feel unreliable. If you miss one, your whole trip gets messed up and you’re just stuck waiting.",Transportation,High,13,27,2,0,151
Transfers are exhausting when the system isn’t designed well. What should be a simple trip ends up becoming a long and annoying journey because you have to keep changing lines or routes.,Transportation,High,13,32,2,0,186
"The long walk to and from stations is a serious issue too. Even if the train line is decent, it doesn’t help much if getting to the station itself is a pain.",Transportation,High,13,32,2,0,157
Some light rail systems are painfully slow because they stop too often and even get delayed at traffic lights. At that point it barely feels like proper rapid transit.,Transportation,High,13,29,2,0,167
"In a lot of places, public transport is just too slow compared to driving, especially when you compare the entire trip and not just the time spent sitting on the train.",Transportation,High,13,31,2,0,168
"A big issue is that many transit systems don’t actually cover the places where people live. So even when the service is decent in one area, it still doesn’t help a lot of people.",Transportation,High,13,34,2,0,178
"Bad frequency, too many stops, and poor connections just push people back into using cars. Then everyone wonders why ridership is low.",Transportation,High,13,22,2,0,134
"Sometimes one bad experience is enough to make someone never want to use transit again. Loud passengers, confusing routes, or delays can completely turn people off.",Transportation,High,13,26,2,0,164
"People act like train stops are no big deal, but they do add time. It’s not just the stop itself, it’s also the slowing down and speeding up again every single time.",Transportation,Medium,13,32,1,0,165
"It gets annoying when people pretend transit systems don’t have real flaws. If we keep acting like everything is fine, nothing will improve.",Transportation,Medium,13,23,1,0,140
A lot of transit discussions feel unrealistic because people either act like the system is perfect or act like cars are the answer to everything.,Transportation,Medium,13,25,1,0,145
"The truth is, in many cities, people prefer cars because public transport just isn’t fast or convenient enough for their actual daily trip.",Transportation,Medium,13,23,1,0,139
"Using public transport for the first time can honestly feel intimidating. If you don’t know where to buy tickets, where to stand, or what happens if you miss your stop, it can be stressful.",Transportation,Medium,13,34,1,0,189
"For new users, even looking at a transit map or fare chart can feel overwhelming. It’s not always as simple as regular riders make it sound.",Transportation,Medium,13,26,1,0,140
"Transit is not always comfortable either. Sometimes the issue isn’t the route itself, it’s dealing with noise, crowds, awkward people, or just the general atmosphere.",Transportation,Medium,13,25,1,0,166
"Most riders care about how long the whole journey takes, not the top speed of the train. That’s what really matters in daily life.",Transportation,Medium,13,24,1,0,130
"Some cities redesign routes in ways that feel slower and less efficient, and then act surprised when people stop using the service.",Transportation,Medium,13,22,1,0,131
A transit network can look impressive on paper and still be frustrating in real life if the service is slow and badly coordinated.,Transportation,Medium,13,23,1,0,130
"Even in cities with decent public transport, a small extra walk can make the car the faster option.",Transportation,Medium,13,18,1,0,99
"In many places, transit still doesn’t compete well with driving unless your start point and destination happen to line up perfectly.",Transportation,Medium,13,21,1,0,132
"A lot of systems clearly have design problems like too many stops, poor frequency, and no good express options, but people don’t always want to admit that.",Transportation,Medium,13,27,1,0,155
It’s frustrating when riders point out real transit problems and get treated like they’re just complaining for no reason.,Transportation,Medium,13,19,1,0,121
"It’s funny how some people complain about trains stopping, like cars don’t stop all the time too.",Transportation,Low,13,17,0,0,97
"Some people act like reading a timetable or route map is some impossible task, and it’s honestly ridiculous.",Transportation,Low,13,18,0,0,108
A lot of anti-transit opinions come from people who haven’t even tried using the system once.,Transportation,Low,13,16,0,0,93
"Some people reject buses or trains without giving them a fair chance, and then act like the whole system is useless.",Transportation,Low,13,21,0,0,116
There are people who avoid public transport for years just because they’re scared they’ll look confused or do something wrong.,Transportation,Low,13,20,0,0,126
"Trying transit for the first time can feel more stressful than it actually is, especially when the system is unfamiliar.",Transportation,Low,13,20,0,0,120
"That attitude that “only poor people use the train” is still around in some places, and it’s really outdated and irritating.",Transportation,Low,13,21,0,0,124
"There’s definitely a stigma around public transport in some areas, and that makes people dismiss it before even understanding it.",Transportation,Low,13,20,0,0,129
A lot of people compare transit to the best possible version of driving instead of comparing it to the actual traffic-filled experience most people really have.,Transportation,Low,13,26,0,0,160
"Some people care way too much about vehicle speed and completely ignore comfort, space, and not having to deal with traffic.",Transportation,Low,13,21,0,0,124
Just because a car feels more familiar doesn’t automatically mean it’s a better experience.,Transportation,Low,13,14,0,0,91
"Sometimes people criticize transit just because they don’t like being around other passengers, not because the system itself is actually failing.",Transportation,Low,13,21,0,0,145
"Even when public transport works reasonably well, some people still refuse to admit it has benefits because they’re too attached to car culture.",Transportation,Low,13,23,0,0,144
"I’m really frustrated with how unpredictable the roads are. Sometimes the vehicle in front just stops suddenly, and even if you slow down, it’s hard to react in time. It makes driving stressful, especially for new drivers.",Transportation,High,13,37,2,0,222
"It feels unsafe driving on these roads because people stop in the middle without warning, and there’s no proper space to react. One small mistake and it can easily turn into an accident.",Transportation,High,13,33,2,0,186
"Driving here is honestly scary sometimes. You never know when someone will suddenly slow down, stall, or turn without proper control, and you’re left trying to avoid a crash at the last second.",Transportation,High,13,33,2,0,193
"There’s also the problem of vehicles not being in proper condition. When someone’s bike stalls in the middle of the road, it puts everyone behind them at risk.",Transportation,High,13,28,2,0,159
"Road conditions make everything worse. With narrow roads, parked vehicles, and random obstacles, there isn’t always enough space to keep a safe distance even if you want to.",Transportation,High,13,28,2,0,173
"Sometimes I feel like you have to assume every driver around you might make a mistake at any moment, otherwise you won’t survive on these roads.",Transportation,High,13,26,2,0,144
"It’s really hard to maintain proper safe distance all the time because traffic is so tight and the roads are crowded. Even when you try to drive carefully, someone suddenly slows down or turns.",Transportation,Medium,13,34,1,0,193
"On narrow roads, you don’t always have the luxury of staying perfectly in your lane. With parked vehicles and shops on the side, you’re forced to drive in awkward positions.",Transportation,Medium,13,30,1,0,173
"People don’t always follow proper road behavior. Indicators are used late, or not used clearly, and that makes it difficult to predict what the person in front is going to do.",Transportation,Medium,13,31,1,0,175
"Driving would be much easier if everyone followed basic rules, but in reality you have to constantly stay alert because others can do anything.",Transportation,Medium,13,24,1,0,143
"Sometimes you slow down thinking the vehicle ahead is just slowing, but they stop completely without warning, and that’s where the problem starts.",Transportation,Medium,13,23,1,0,146
New drivers especially struggle because real road situations are very different from what you learn while getting the license.,Transportation,Medium,13,19,1,0,126
"Even when you try to drive calmly, traffic chaos makes it hard to stay comfortable. You always feel tense because anything can happen.",Transportation,Medium,13,23,1,0,134
"In busy areas, the road is shared with bikes, cars, parked vehicles, and pedestrians, so it’s difficult to keep proper control all the time.",Transportation,Medium,13,24,1,0,140
"Sometimes accidents happen not because of one mistake, but because both drivers don’t react perfectly in a sudden situation.",Transportation,Medium,13,19,1,0,124
It’s annoying when people don’t read the full situation and immediately blame one driver without understanding what actually happened.,Transportation,Low,13,19,0,0,134
People often judge driving mistakes too quickly without realizing how unpredictable real traffic conditions are.,Transportation,Low,13,15,0,0,112
"Sometimes you try to drive properly, but others assume you did something wrong without seeing the full context.",Transportation,Low,13,18,0,0,111
It’s frustrating when roads are so crowded that even careful driving doesn’t look perfect from the outside.,Transportation,Low,13,17,0,0,107
"Learning to drive in real traffic feels very different from learning during practice, and you only understand the difficulty after facing real situations.",Transportation,Low,13,23,0,0,154
"Sometimes you realize the hard way that you need more patience while driving, because rushing even a little can create problems.",Transportation,Low,13,21,0,0,128
"Driving in busy areas teaches you that you always have to expect the unexpected, no matter how careful you are.",Transportation,Low,13,20,0,0,111
"Even when nothing serious happens, small incidents make you realize how stressful daily driving can be.",Transportation,Low,13,16,0,0,103
"The bus didn’t show up for almost an hour, and there was no update anywhere. I ended up missing my exam because of the delay, and no one at the transport office could give a proper explanation.",Transportation,High,13,37,2,0,193
"Public transport is so unreliable that I never know if I’ll reach on time. Buses get cancelled without notice, and we’re just left waiting with no information.",Transportation,High,13,27,2,0,159
"The train was overcrowded to the point where people couldn’t even stand properly. It felt dangerous, and there was no control over how many passengers were getting in.",Transportation,High,13,28,2,0,167
"The driver suddenly stopped the bus in the middle of the road and argued with another driver for several minutes. Everyone inside was getting late, but no one cared.",Transportation,High,13,29,2,0,165
"There are not enough buses on this route, especially during peak hours. People are forced to hang near the door because there is no space inside.",Transportation,High,13,26,2,0,145
I almost fell while getting down from the bus because the driver started moving before passengers had fully stepped off.,Transportation,High,13,20,2,0,120
"Traffic is getting worse every day, and there is no proper traffic control. Even short distances take too long, and it’s affecting daily life.",Transportation,High,13,24,2,0,142
"The road near my area is full of potholes, and driving through it feels unsafe. Vehicles keep breaking down because of the condition of the road.",Transportation,High,13,26,2,0,145
"There are no proper pedestrian crossings, and it feels risky just to cross the road. Vehicles don’t slow down at all.",Transportation,High,13,21,2,0,117
The signal timings are so badly managed that traffic piles up for long periods while the other side stays empty.,Transportation,High,13,20,2,0,112
"Public buses are often driven very roughly. Sudden brakes and sharp turns make it unsafe, especially for elderly passengers.",Transportation,High,13,19,2,0,124
"There are times when the bus skips stops even though passengers are waiting, and then we have to find another way to reach.",Transportation,High,13,23,2,0,123
"The parking situation is completely out of control. Cars are parked everywhere, blocking half the road and making traffic worse.",Transportation,High,13,20,2,0,128
"Street lighting is very poor in some areas, and driving at night feels unsafe because you can’t see the road clearly.",Transportation,High,13,21,2,0,117
"Auto and taxi drivers sometimes refuse to go to certain locations, and we are left stranded with no other transport option.",Transportation,High,13,21,2,0,123
"There are no proper bus shelters, so we have to stand in the sun or rain while waiting for transport.",Transportation,High,13,20,2,0,101
"The transport app shows wrong timings most of the time, so we can’t rely on it to plan travel.",Transportation,High,13,19,2,0,94
"The road construction work goes on for months without progress, and traffic becomes horrible because of it.",Transportation,High,13,17,2,0,107
"Sometimes the bus is so crowded that the conductor tells people not to get in, but there is no next bus for a long time.",Transportation,High,13,25,2,0,120
"There is no proper lane discipline on the roads, and vehicles keep cutting in suddenly, which makes driving stressful.",Transportation,High,13,19,2,0,118
"Emergency vehicles also get stuck in traffic because there is no space to move, which is really worrying.",Transportation,High,13,18,2,0,105
"Some drivers use the phone while driving, and it feels very unsafe for everyone on the road.",Transportation,High,13,17,2,0,92
"There are places where signals don’t work properly, and traffic becomes completely chaotic.",Transportation,High,13,13,2,0,91
"During rain, roads get flooded and vehicles stop moving. There should be better drainage to avoid this.",Transportation,High,13,17,2,0,103
"Late-night transport is very limited, and it becomes difficult to travel safely after a certain time.",Transportation,High,13,16,2,0,101
"Some riders act impatient even when there’s no reason to rush, and it makes the ride less enjoyable for everyone.",Transportation,High,13,20,2,0,113
"People don’t always follow simple etiquette like giving space or passing safely, which makes shared paths uncomfortable.",Transportation,Low,13,17,0,0,120
"It gets annoying when someone yells or makes comments while passing, especially when you’re just riding normally.",Transportation,Low,13,17,0,0,113
"Sometimes the atmosphere on the road feels unnecessarily competitive, like everyone is trying to prove something.",Transportation,Low,13,16,0,0,113
A few careless riders stand out so much that they make it seem like everyone is riding badly.,Transportation,Low,13,18,0,0,93
Shared public spaces would feel much better if people just showed a bit more patience.,Transportation,Low,13,15,0,0,86
"Not everyone is reckless, but the ones who are make the whole system feel worse than it actually is.",Transportation,Low,13,19,0,0,100
Even small things like not slowing down near pedestrians make people feel uneasy.,Transportation,Low,13,13,0,0,81
"Some people don’t seem aware that others are also using the same space, and that lack of awareness causes problems.",Transportation,Low,13,20,0,0,115
It would help a lot if everyone followed basic courtesy instead of trying to save a few seconds.,Transportation,Low,13,18,0,0,96
"There’s this constant competition at traffic lights. As soon as the light turns green, people rush forward and cut in front, even though everyone ends up stuck together again anyway.",Transportation,Medium,13,30,1,0,182
"Some cyclists act like every ride is a race, always trying to be in front no matter what, even when there’s no real benefit.",Transportation,Medium,13,24,1,0,124
"In crowded areas, people don’t keep proper distance and it makes riding uncomfortable, especially for slower riders.",Transportation,Medium,13,17,1,0,116
It gets annoying when someone overtakes just to slow down in front of you a few seconds later.,Transportation,Medium,13,18,1,0,94
Shared paths don’t work well when fast riders and slow riders are using the same space. It creates tension and confusion.,Transportation,Medium,13,21,1,0,121
"Some people ride aggressively even when there’s no need, and it makes the whole trip stressful for everyone else.",Transportation,Medium,13,19,1,0,113
"Light timings in some areas are really bad, and people get frustrated waiting, which leads to risky behaviour like running red lights.",Transportation,Medium,13,22,1,0,134
"There are places where cyclists, scooters, and pedestrians are forced into the same narrow space, and it just doesn’t work smoothly.",Transportation,Medium,13,21,1,0,132
Sometimes you feel like you always have to stay alert because others might suddenly cut across your path.,Transportation,Medium,13,18,1,0,105
"Even when most people ride normally, the few who don’t follow rules make the whole experience worse.",Transportation,Medium,13,17,1,0,100
"The bus timings are a bit inconvenient, and I often have to wait longer than expected.",Transportation,Low,13,16,0,0,86
Sometimes the traffic moves slowly even when there doesn’t seem to be any real reason for the delay.,Transportation,Low,13,18,0,0,100
I wish the bus stops had better seating because standing and waiting gets tiring.,Transportation,Low,13,14,0,0,81
"The ride is usually fine, but sometimes the driver brakes a little too suddenly.",Transportation,Low,13,14,0,0,80
It would be nice if the transport app showed more accurate arrival times.,Transportation,Low,13,13,0,0,73
"Some roads feel too crowded even during normal hours, which makes travel slightly uncomfortable.",Transportation,Low,13,14,0,0,96
"The auto drivers sometimes take longer routes, which makes the trip annoying.",Transportation,Low,13,12,0,0,77
I feel like the signals stay red for too long on one side while the other side stays empty.,Transportation,Low,13,19,0,0,91
"It would help if there were more buses during the evening, even if it’s not peak time.",Transportation,Low,13,17,0,0,86
"The bus is not always clean, and that makes the journey less comfortable.",Transportation,Low,13,13,0,0,73
I wish there were clearer signboards for directions near the bus stand.,Transportation,Low,13,12,0,0,71
"Sometimes the driver stops a little far from the bus stop, and we have to walk back.",Transportation,Low,13,17,0,0,84
"The roads are fine most of the time, but small bumps make the ride uncomfortable.",Transportation,Low,13,15,0,0,81
It gets confusing when the route numbers change without proper notice.,Transportation,Low,13,11,0,0,70
I feel the traffic police could manage the signals better during busy hours.,Transportation,Low,13,13,0,0,76
The waiting area at the station is too small when many people arrive at the same time.,Transportation,Low,13,17,0,0,86
"Sometimes the bus arrives early, and if we miss it, the next one takes too long.",Transportation,Low,13,16,0,0,80
It would be better if there were more shelters at stops to protect from sun and rain.,Transportation,Low,13,17,0,0,85
"The journey is usually okay, but the noise inside the bus can be a bit irritating.",Transportation,Low,13,16,0,0,82
"I think the transport system works, but it could definitely be smoother and more organized.",Transportation,Low,13,15,0,0,91
"It feels really unsafe using shared roads and paths lately. Some cyclists ride straight through red lights or speed through pedestrian areas without slowing down, and it feels like they don’t care who they might hit.",Transportation,High,13,36,2,0,216
"People weave through pedestrians at high speed, especially near waterfront and crowded areas, and it honestly feels dangerous just walking there.",Transportation,High,13,21,2,0,145
"I’ve had cyclists pass way too close to me, even when there was plenty of space to overtake safely. It makes you feel like your safety doesn’t matter to them at all.",Transportation,High,13,32,2,0,165
"Some riders jump onto the footpath just to avoid stopping at lights, and pedestrians don’t expect bikes coming fast from behind. That’s a serious accident waiting to happen.",Transportation,High,13,28,2,0,173
"There are times when cyclists don’t slow down at pedestrian crossings, and you feel like you have to guess whether they’ll stop or not.",Transportation,High,13,24,2,0,135
"Busy shared paths are becoming stressful because some people ride like it’s a race, cutting others off just to get ahead for a few seconds.",Transportation,High,13,25,2,0,139
I’ve seen cyclists nearly hit pedestrians because they were going too fast in areas where people are walking.,Transportation,High,13,18,2,0,109
"Tailgating happens even on bike lanes. When someone rides right behind you with no space, it feels unsafe and pressuring.",Transportation,High,13,20,2,0,121
"Some riders ignore basic road rules, and when everyone starts doing their own thing, the whole road becomes unpredictable.",Transportation,High,13,19,2,0,122
"Poorly designed cycle lanes and pedestrian crossings make things worse. When infrastructure isn’t planned properly, people end up clashing with each other.",Transportation,High,13,22,2,0,155
"Traffic has been getting worse lately, and even short distances are taking much longer than they should, which makes it hard to plan my day properly.",Transportation,Medium,13,26,1,0,149
"There are times when the bus is late without any update, and it becomes frustrating because we don’t know whether to keep waiting or find another way.",Transportation,Medium,13,27,1,0,150
"Some drivers don’t follow proper lane discipline, and that makes the whole road feel disorganized and stressful to drive on.",Transportation,Medium,13,20,1,0,124
"Public transport gets too crowded during peak hours, and it becomes uncomfortable to travel, especially when you have to stand the whole way.",Transportation,Medium,13,23,1,0,141
"The signals in some areas are not timed well, so vehicles keep stopping again and again even when the road ahead is clear.",Transportation,Medium,13,23,1,0,122
"It’s difficult to rely on public transport when the timings keep changing, because it affects reaching college or work on time.",Transportation,Medium,13,21,1,0,127
"In busy areas, parked vehicles take up half the road, and it makes driving slow and frustrating for everyone.",Transportation,Medium,13,19,1,0,109
"Sometimes the bus skips stops when it is full, and then we are left waiting for the next one without knowing when it will come.",Transportation,Medium,13,25,1,0,127
"The condition of some roads is not good, and driving over uneven surfaces every day makes the journey tiring.",Transportation,Medium,13,19,1,0,109
"There are not enough buses on certain routes, so the ones that come are always overcrowded and uncomfortable to travel in.",Transportation,Medium,13,21,1,0,122
I was riding properly on the road and still had someone throw a cup full of ice at me from a passing car. That kind of behavior is dangerous and completely unacceptable.,Transportation,High,13,32,2,0,169
"Drivers sometimes throw things at cyclists, and even if they miss, it can still cause panic or make someone crash.",Transportation,High,13,20,2,0,114
I’ve had vehicles pass so close and so aggressively that it honestly felt like they were trying to scare me or force me off the road.,Transportation,High,13,26,2,0,133
"Some drivers deliberately intimidate cyclists by yelling abuse, throwing objects, or swerving close, and it makes riding feel unsafe.",Transportation,High,13,19,2,0,133
"There are places where cycling feels extremely dangerous because there are hardly any bike lanes, and you’re forced to share space with hostile traffic.",Transportation,High,13,24,2,0,152
"In some areas, cyclists have to cross massive multi-lane highways just to continue their route, which feels unsafe and badly planned.",Transportation,High,13,21,2,0,133
"Coal rolling, honking, aggressive overtaking, and deliberate harassment from drivers make cycling on public roads really stressful and dangerous.",Transportation,High,13,19,2,0,145
"Some drivers get irrationally angry if a cyclist delays them even for a few seconds, and they react in ways that put the cyclist at risk.",Transportation,High,13,26,2,0,137
"I’ve been forced onto the shoulder or squeezed dangerously by vehicles while riding, and it’s hard not to feel like some drivers genuinely want cyclists off the road.",Transportation,High,13,28,2,0,166
People yelling out of windows or trying to startle cyclists on purpose could easily cause someone to lose control and crash.,Transportation,High,13,21,2,0,124
"A lot of drivers seem to act like cyclists don’t belong on the road, even when the cyclist is following the rules properly.",Transportation,Medium,13,23,1,0,123
I’ve had drivers yell things like “get off the road” even when I was riding in a shoulder or as far over as possible.,Transportation,Medium,13,24,1,0,117
"Some people seem weirdly angry just seeing a cyclist on the road, as if the road belongs only to cars.",Transportation,Medium,13,20,1,0,102
"There’s a strong anti-cyclist attitude in some places, and it makes even normal road riding feel tense and uncomfortable.",Transportation,Medium,13,19,1,0,121
